mun_geocode;se;casos;municipio;x2015;x2016;x2017;x2018
330070;201827;1;Cabo Frio;208451;212289;216030;222528
330070;201841;0;Cabo Frio;208451;212289;216030;222528
330070;201843;1;Cabo Frio;208451;212289;216030;222528
330070;201849;2;Cabo Frio;208451;212289;216030;222528
330070;201851;1;Cabo Frio;208451;212289;216030;222528
330070;201904;1;Cabo Frio;208451;212289;216030;222528
330070;201905;0;Cabo Frio;208451;212289;216030;222528
330070;201906;2;Cabo Frio;208451;212289;216030;222528
330070;201908;0;Cabo Frio;208451;212289;216030;222528
330070;201910;3;Cabo Frio;208451;212289;216030;222528
330070;201931;27;Cabo Frio;208451;212289;216030;222528
330070;201911;10;Cabo Frio;208451;212289;216030;222528
330070;201912;11;Cabo Frio;208451;212289;216030;222528
330070;201914;47;Cabo Frio;208451;212289;216030;222528
330070;201915;64;Cabo Frio;208451;212289;216030;222528
330070;201918;111;Cabo Frio;208451;212289;216030;222528
330070;201919;172;Cabo Frio;208451;212289;216030;222528
330070;201924;67;Cabo Frio;208451;212289;216030;222528
330070;201927;78;Cabo Frio;208451;212289;216030;222528
330070;201928;68;Cabo Frio;208451;212289;216030;222528
330070;201937;8;Cabo Frio;208451;212289;216030;222528
330070;201938;7;Cabo Frio;208451;212289;216030;222528
330070;201940;2;Cabo Frio;208451;212289;216030;222528
330070;201649;0;Cabo Frio;208451;212289;216030;222528
330070;201716;1;Cabo Frio;208451;212289;216030;222528
330070;201939;5;Cabo Frio;208451;212289;216030;222528
330070;201738;0;Cabo Frio;208451;212289;216030;222528
330070;201602;6;Cabo Frio;208451;212289;216030;222528
330070;201607;22;Cabo Frio;208451;212289;216030;222528
330070;201613;10;Cabo Frio;208451;212289;216030;222528
330070;201617;4;Cabo Frio;208451;212289;216030;222528
330070;201626;0;Cabo Frio;208451;212289;216030;222528
330070;201633;0;Cabo Frio;208451;212289;216030;222528
330070;201637;0;Cabo Frio;208451;212289;216030;222528
330070;201731;0;Cabo Frio;208451;212289;216030;222528
330070;201735;0;Cabo Frio;208451;212289;216030;222528
330070;201744;0;Cabo Frio;208451;212289;216030;222528
330070;201749;0;Cabo Frio;208451;212289;216030;222528
330070;201803;1;Cabo Frio;208451;212289;216030;222528
330070;201809;2;Cabo Frio;208451;212289;216030;222528
330070;201815;3;Cabo Frio;208451;212289;216030;222528
330070;201818;10;Cabo Frio;208451;212289;216030;222528
330070;201821;4;Cabo Frio;208451;212289;216030;222528
330070;201828;3;Cabo Frio;208451;212289;216030;222528
330070;201831;0;Cabo Frio;208451;212289;216030;222528
330070;201835;0;Cabo Frio;208451;212289;216030;222528
330070;201836;0;Cabo Frio;208451;212289;216030;222528
330070;201839;2;Cabo Frio;208451;212289;216030;222528
330070;201848;0;Cabo Frio;208451;212289;216030;222528
330070;201903;1;Cabo Frio;208451;212289;216030;222528
330070;201913;18;Cabo Frio;208451;212289;216030;222528
330070;201916;109;Cabo Frio;208451;212289;216030;222528
330070;201917;72;Cabo Frio;208451;212289;216030;222528
330070;201920;197;Cabo Frio;208451;212289;216030;222528
330070;201923;128;Cabo Frio;208451;212289;216030;222528
330070;201926;53;Cabo Frio;208451;212289;216030;222528
330070;201929;43;Cabo Frio;208451;212289;216030;222528
330070;201932;23;Cabo Frio;208451;212289;216030;222528
330070;201935;4;Cabo Frio;208451;212289;216030;222528
330070;201941;1;Cabo Frio;208451;212289;216030;222528
330070;201947;1;Cabo Frio;208451;212289;216030;222528
330070;201930;24;Cabo Frio;208451;212289;216030;222528
330070;201620;0;Cabo Frio;208451;212289;216030;222528
330070;201641;0;Cabo Frio;208451;212289;216030;222528
330070;201642;0;Cabo Frio;208451;212289;216030;222528
330070;201644;0;Cabo Frio;208451;212289;216030;222528
330070;201645;0;Cabo Frio;208451;212289;216030;222528
330070;201646;0;Cabo Frio;208451;212289;216030;222528
330070;201647;0;Cabo Frio;208451;212289;216030;222528
330070;201650;0;Cabo Frio;208451;212289;216030;222528
330070;201652;9;Cabo Frio;208451;212289;216030;222528
330070;201702;1;Cabo Frio;208451;212289;216030;222528
330070;201703;0;Cabo Frio;208451;212289;216030;222528
330070;201704;1;Cabo Frio;208451;212289;216030;222528
330070;201705;4;Cabo Frio;208451;212289;216030;222528
330070;201707;0;Cabo Frio;208451;212289;216030;222528
330070;201708;0;Cabo Frio;208451;212289;216030;222528
330070;201709;0;Cabo Frio;208451;212289;216030;222528
330070;201804;1;Cabo Frio;208451;212289;216030;222528
330070;201805;0;Cabo Frio;208451;212289;216030;222528
330070;201806;0;Cabo Frio;208451;212289;216030;222528
330070;201807;0;Cabo Frio;208451;212289;216030;222528
330070;201810;1;Cabo Frio;208451;212289;216030;222528
330070;201811;0;Cabo Frio;208451;212289;216030;222528
330070;201812;0;Cabo Frio;208451;212289;216030;222528
330070;201813;0;Cabo Frio;208451;212289;216030;222528
330070;201816;19;Cabo Frio;208451;212289;216030;222528
330070;201830;7;Cabo Frio;208451;212289;216030;222528
330070;201832;0;Cabo Frio;208451;212289;216030;222528
330070;201833;1;Cabo Frio;208451;212289;216030;222528
330070;201834;3;Cabo Frio;208451;212289;216030;222528
330070;201837;1;Cabo Frio;208451;212289;216030;222528
330070;201838;0;Cabo Frio;208451;212289;216030;222528
330070;201622;0;Cabo Frio;208451;212289;216030;222528
330070;201629;0;Cabo Frio;208451;212289;216030;222528
330070;201636;0;Cabo Frio;208451;212289;216030;222528
330070;201638;0;Cabo Frio;208451;212289;216030;222528
330070;201721;2;Cabo Frio;208451;212289;216030;222528
330070;201723;2;Cabo Frio;208451;212289;216030;222528
330070;201840;0;Cabo Frio;208451;212289;216030;222528
330070;201844;0;Cabo Frio;208451;212289;216030;222528
330070;201901;3;Cabo Frio;208451;212289;216030;222528
330070;201902;1;Cabo Frio;208451;212289;216030;222528
330070;201944;3;Cabo Frio;208451;212289;216030;222528
330070;201814;0;Cabo Frio;208451;212289;216030;222528
330070;201943;4;Cabo Frio;208451;212289;216030;222528
330070;201945;6;Cabo Frio;208451;212289;216030;222528
330070;201648;0;Cabo Frio;208451;212289;216030;222528
330070;201946;1;Cabo Frio;208451;212289;216030;222528
330070;201948;2;Cabo Frio;208451;212289;216030;222528
330070;201608;20;Cabo Frio;208451;212289;216030;222528
330070;201624;0;Cabo Frio;208451;212289;216030;222528
330070;201625;0;Cabo Frio;208451;212289;216030;222528
330070;201627;0;Cabo Frio;208451;212289;216030;222528
330070;201628;0;Cabo Frio;208451;212289;216030;222528
330070;201635;0;Cabo Frio;208451;212289;216030;222528
330070;201640;0;Cabo Frio;208451;212289;216030;222528
330070;201651;1;Cabo Frio;208451;212289;216030;222528
330070;201605;14;Cabo Frio;208451;212289;216030;222528
330070;201619;2;Cabo Frio;208451;212289;216030;222528
330070;201729;1;Cabo Frio;208451;212289;216030;222528
330070;201743;0;Cabo Frio;208451;212289;216030;222528
330070;201746;0;Cabo Frio;208451;212289;216030;222528
330070;201750;1;Cabo Frio;208451;212289;216030;222528
330070;201751;0;Cabo Frio;208451;212289;216030;222528
330070;201829;2;Cabo Frio;208451;212289;216030;222528
330070;201643;0;Cabo Frio;208451;212289;216030;222528
330070;201907;0;Cabo Frio;208451;212289;216030;222528
330070;201909;2;Cabo Frio;208451;212289;216030;222528
330070;201933;21;Cabo Frio;208451;212289;216030;222528
330070;201934;15;Cabo Frio;208451;212289;216030;222528
330070;201950;0;Cabo Frio;208451;212289;216030;222528
330070;201952;1;Cabo Frio;208451;212289;216030;222528
330070;201601;12;Cabo Frio;208451;212289;216030;222528
330070;201606;13;Cabo Frio;208451;212289;216030;222528
330070;201639;0;Cabo Frio;208451;212289;216030;222528
330070;201701;8;Cabo Frio;208451;212289;216030;222528
330070;201713;2;Cabo Frio;208451;212289;216030;222528
330070;201714;0;Cabo Frio;208451;212289;216030;222528
330070;201720;3;Cabo Frio;208451;212289;216030;222528
330070;201722;0;Cabo Frio;208451;212289;216030;222528
330070;201845;0;Cabo Frio;208451;212289;216030;222528
330070;201846;2;Cabo Frio;208451;212289;216030;222528
330070;201850;2;Cabo Frio;208451;212289;216030;222528
330070;201852;5;Cabo Frio;208451;212289;216030;222528
330070;201921;148;Cabo Frio;208451;212289;216030;222528
330070;201925;33;Cabo Frio;208451;212289;216030;222528
330070;201936;5;Cabo Frio;208451;212289;216030;222528
330070;201603;10;Cabo Frio;208451;212289;216030;222528
330070;201724;1;Cabo Frio;208451;212289;216030;222528
330080;201641;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201732;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201735;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201821;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201835;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201613;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201639;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201829;2;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201912;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201940;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201624;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201631;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201633;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201644;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201706;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201743;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201745;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201815;3;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201817;3;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201818;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201824;2;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201836;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201841;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201849;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201850;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201918;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201942;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201728;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201739;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201837;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201949;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201951;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201842;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201932;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201602;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201643;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201716;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201746;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201749;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201852;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201902;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201903;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201905;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201909;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201910;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201913;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201915;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201923;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201926;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201927;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201934;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201937;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201941;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201816;3;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201907;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201939;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201928;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201604;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201618;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201626;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201627;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201629;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201637;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201646;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201648;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201703;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201710;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201713;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201722;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201725;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201729;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201738;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201748;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201808;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201844;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201901;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201906;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201914;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201917;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201925;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201936;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201944;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201948;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201950;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201929;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201930;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201933;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201603;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201605;4;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201606;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201607;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201611;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201612;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201614;2;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201616;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201619;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201621;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201625;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201642;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201647;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201650;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201701;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201702;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201705;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201707;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201709;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201711;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201714;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201715;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201717;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201724;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201726;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201727;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201731;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201733;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201737;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201740;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201741;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201742;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201744;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201751;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201752;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201801;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201804;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201805;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201807;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201810;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201811;3;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201812;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201814;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201825;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201826;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201827;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201830;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201831;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201838;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201843;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201845;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201846;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201847;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201848;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201916;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201924;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201943;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201608;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201704;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201747;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201840;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201945;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201946;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201947;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201601;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201609;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201610;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201617;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201622;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201640;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201645;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201649;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201651;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201652;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201620;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201623;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201708;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201719;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201720;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201723;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201736;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201750;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201803;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201806;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201822;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201828;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201628;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201630;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201712;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201721;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201833;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201904;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201908;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201920;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201931;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201935;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201952;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201615;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201632;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201634;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201636;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201638;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201718;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201730;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201734;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201802;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201809;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201813;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201819;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201820;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201823;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201834;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201839;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201851;1;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201911;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201919;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201921;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201922;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201938;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201635;0;Cachoeiras de Macacu;56290;56603;57048;58560
330080;201832;0;Cachoeiras de Macacu;56290;56603;57048;58560
330090;201941;0;Cambuci;14836;14824;15124;15496
330090;201636;0;Cambuci;14836;14824;15124;15496
330090;201843;0;Cambuci;14836;14824;15124;15496
330090;201601;0;Cambuci;14836;14824;15124;15496
330090;201949;0;Cambuci;14836;14824;15124;15496
330090;201613;0;Cambuci;14836;14824;15124;15496
330090;201614;0;Cambuci;14836;14824;15124;15496
330090;201621;0;Cambuci;14836;14824;15124;15496
330090;201623;0;Cambuci;14836;14824;15124;15496
330090;201624;0;Cambuci;14836;14824;15124;15496
330090;201626;0;Cambuci;14836;14824;15124;15496
330090;201629;0;Cambuci;14836;14824;15124;15496
330090;201714;0;Cambuci;14836;14824;15124;15496
330090;201725;0;Cambuci;14836;14824;15124;15496
330090;201831;0;Cambuci;14836;14824;15124;15496
330090;201837;0;Cambuci;14836;14824;15124;15496
330090;201901;0;Cambuci;14836;14824;15124;15496
330090;201943;0;Cambuci;14836;14824;15124;15496
330090;201719;0;Cambuci;14836;14824;15124;15496
330090;201609;0;Cambuci;14836;14824;15124;15496
330090;201625;0;Cambuci;14836;14824;15124;15496
330090;201702;0;Cambuci;14836;14824;15124;15496
330090;201720;0;Cambuci;14836;14824;15124;15496
330090;201724;0;Cambuci;14836;14824;15124;15496
330090;201730;0;Cambuci;14836;14824;15124;15496
330090;201950;0;Cambuci;14836;14824;15124;15496
330090;201637;0;Cambuci;14836;14824;15124;15496
330090;201804;0;Cambuci;14836;14824;15124;15496
330090;201952;0;Cambuci;14836;14824;15124;15496
330090;201746;0;Cambuci;14836;14824;15124;15496
330090;201834;0;Cambuci;14836;14824;15124;15496
330090;201907;0;Cambuci;14836;14824;15124;15496
330090;201916;0;Cambuci;14836;14824;15124;15496
330090;201934;0;Cambuci;14836;14824;15124;15496
330090;201951;0;Cambuci;14836;14824;15124;15496
330090;201909;0;Cambuci;14836;14824;15124;15496
330090;201751;0;Cambuci;14836;14824;15124;15496
330090;201937;0;Cambuci;14836;14824;15124;15496
330090;201932;0;Cambuci;14836;14824;15124;15496
330090;201602;0;Cambuci;14836;14824;15124;15496
330090;201816;0;Cambuci;14836;14824;15124;15496
330090;201605;0;Cambuci;14836;14824;15124;15496
330090;201616;0;Cambuci;14836;14824;15124;15496
330090;201619;0;Cambuci;14836;14824;15124;15496
330090;201620;0;Cambuci;14836;14824;15124;15496
330090;201632;0;Cambuci;14836;14824;15124;15496
330090;201633;0;Cambuci;14836;14824;15124;15496
330090;201639;0;Cambuci;14836;14824;15124;15496
330090;201640;0;Cambuci;14836;14824;15124;15496
330090;201642;0;Cambuci;14836;14824;15124;15496
330090;201643;0;Cambuci;14836;14824;15124;15496
330090;201649;0;Cambuci;14836;14824;15124;15496
330090;201650;0;Cambuci;14836;14824;15124;15496
330090;201652;0;Cambuci;14836;14824;15124;15496
330090;201701;0;Cambuci;14836;14824;15124;15496
330090;201703;0;Cambuci;14836;14824;15124;15496
330090;201705;0;Cambuci;14836;14824;15124;15496
330090;201706;0;Cambuci;14836;14824;15124;15496
330090;201707;0;Cambuci;14836;14824;15124;15496
330090;201712;0;Cambuci;14836;14824;15124;15496
330090;201715;0;Cambuci;14836;14824;15124;15496
330090;201716;0;Cambuci;14836;14824;15124;15496
330090;201717;0;Cambuci;14836;14824;15124;15496
330090;201718;0;Cambuci;14836;14824;15124;15496
330090;201723;0;Cambuci;14836;14824;15124;15496
330090;201727;0;Cambuci;14836;14824;15124;15496
330090;201728;0;Cambuci;14836;14824;15124;15496
330090;201732;0;Cambuci;14836;14824;15124;15496
330090;201749;0;Cambuci;14836;14824;15124;15496
330090;201750;0;Cambuci;14836;14824;15124;15496
330090;201752;0;Cambuci;14836;14824;15124;15496
330090;201802;0;Cambuci;14836;14824;15124;15496
330090;201805;0;Cambuci;14836;14824;15124;15496
330090;201615;0;Cambuci;14836;14824;15124;15496
330090;201807;0;Cambuci;14836;14824;15124;15496
330090;201808;0;Cambuci;14836;14824;15124;15496
330090;201809;0;Cambuci;14836;14824;15124;15496
330090;201811;0;Cambuci;14836;14824;15124;15496
330090;201813;0;Cambuci;14836;14824;15124;15496
330090;201814;0;Cambuci;14836;14824;15124;15496
330090;201815;0;Cambuci;14836;14824;15124;15496
330090;201819;0;Cambuci;14836;14824;15124;15496
330090;201820;0;Cambuci;14836;14824;15124;15496
330090;201821;4;Cambuci;14836;14824;15124;15496
330090;201825;2;Cambuci;14836;14824;15124;15496
330090;201826;1;Cambuci;14836;14824;15124;15496
330090;201829;0;Cambuci;14836;14824;15124;15496
330090;201832;0;Cambuci;14836;14824;15124;15496
330090;201833;0;Cambuci;14836;14824;15124;15496
330090;201836;0;Cambuci;14836;14824;15124;15496
330090;201838;0;Cambuci;14836;14824;15124;15496
330090;201839;0;Cambuci;14836;14824;15124;15496
330090;201840;0;Cambuci;14836;14824;15124;15496
330090;201841;0;Cambuci;14836;14824;15124;15496
330090;201845;0;Cambuci;14836;14824;15124;15496
330090;201846;0;Cambuci;14836;14824;15124;15496
330090;201847;0;Cambuci;14836;14824;15124;15496
330090;201902;0;Cambuci;14836;14824;15124;15496
330090;201904;0;Cambuci;14836;14824;15124;15496
330090;201908;0;Cambuci;14836;14824;15124;15496
330090;201918;0;Cambuci;14836;14824;15124;15496
330090;201921;4;Cambuci;14836;14824;15124;15496
330090;201922;1;Cambuci;14836;14824;15124;15496
330090;201924;0;Cambuci;14836;14824;15124;15496
330090;201925;0;Cambuci;14836;14824;15124;15496
330090;201926;0;Cambuci;14836;14824;15124;15496
330090;201927;0;Cambuci;14836;14824;15124;15496
330090;201930;0;Cambuci;14836;14824;15124;15496
330090;201931;0;Cambuci;14836;14824;15124;15496
330090;201936;0;Cambuci;14836;14824;15124;15496
330090;201940;0;Cambuci;14836;14824;15124;15496
